#Frame           phi2         psi2
       1    -171.9527     -45.8697
       2     156.7170     -47.9972
       3     172.5390     -52.2339
       4     170.2871     -38.9467
       5     173.6994     -62.9921
       6    -179.4821     -58.6838
       7    -170.9822     -55.2653
       8    -153.3587     -53.4902
       9     166.0794     -46.8678
      10     156.5587     -37.1168
      11     172.0221     -72.7547
      12    -169.3611     -28.4672
      13    -179.5746     -60.9119
      14     177.0600     -46.1582
      15     179.3157     -55.4878
      16     173.2681     -56.0592
      17     160.6954     -73.9097
      18     170.9266     -67.1005
      19     156.9763     -64.0622
      20    -173.3595     -59.6848
      21    -176.2416     -65.6436
      22    -178.2024     -47.9490
      23    -179.6371     -51.3051
      24     154.4611     -58.4763
      25     177.1391     -44.0536
      26     176.7534     -56.6024
      27     179.3993     -41.8216
      28     162.4544     -40.3868
      29     176.6247     -52.9248
      30     155.4948     -51.4202
      31    -169.6664     -46.8006
      32    -171.1716     -54.2781
      33     171.0485     -43.9247
      34    -168.8189     -60.0844
      35    -171.9259     -62.9632
      36     168.3063     -59.3672
      37    -175.8429     -62.0949
      38    -170.9818     -67.1060
      39    -171.1661     -63.8003
      40    -173.3843     -43.9282
      41    -177.3070     -54.8725
      42    -174.7547     -52.8570
      43    -179.3105     -71.6668
      44     172.7924     -48.5463
      45     169.3387     -70.9741
      46     164.5710     -40.3285
      47     178.1983     -65.2689
      48     172.6886     -60.1053
      49     164.3621     -43.7956
      50     179.8131     -43.8914
      51     172.7843     -39.9944
      52    -177.7587     -64.1570
      53    -173.3865     -66.7400
      54    -169.9642     -50.8603
      55    -155.3997     -61.6418
      56    -169.4072     -54.4288
      57    -171.3336     -55.7341
      58    -164.7526     -51.3029
      59     176.3163     -47.8302
      60     166.7981     -55.3548
      61    -169.7319     -48.9663
      62     171.5678     -51.8303
      63     175.5580     -44.4365
      64     177.8313     -45.8163
      65     175.5578     -43.3708
      66     170.2550     -39.8875
      67    -164.9399     -38.7266
      68      86.0271     -34.9827
      69    -174.1138     -50.8008
      70    -178.8897     -41.7582
      71    -163.8827     -38.4513
      72     143.2279     -43.9910
      73     162.7256     -35.0107
      74     133.6960     -35.7826
      75     143.5464     -33.4831
      76    -178.5221     -42.0812
      77     172.1662     -48.4256
      78     170.0349     -48.2188
      79    -173.3401     -55.9536
      80     169.4184     -43.7845
      81    -174.8459     -65.8675
      82    -160.0264     -35.4958
      83    -175.6721     -52.2763
      84    -174.1750     -64.1857
      85     165.4959     -55.9300
      86    -173.8178     -61.1303
      87     168.0535     -49.7731
      88    -170.2333     -60.7407
      89     179.5439     -54.1302
      90    -169.4496     -53.9336
      91     163.7746     -51.0068
      92     169.8263     -76.6871
      93     154.3458     -54.5841
      94    -174.0159     -41.4037
      95     164.2125     -54.3284
      96     158.2127     -43.8727
      97    -171.9207     -45.6685
      98    -161.1881     -67.3727
      99    -167.5475     -68.7352
     100     157.3629     -76.1825
     101     158.5767     -51.5529
     102     174.9840     -62.0393
     103     147.2126     -66.3967
