#Frame           phi2         psi2
       1      72.1234     138.5035
       2      61.5233     157.9267
       3      71.6110     158.1213
       4      70.5931     159.5295
       5      80.7621     154.6445
       6      78.9307     156.0599
       7      64.2389     157.6783
       8      82.1136     144.1029
       9      78.3231     132.9307
      10      84.9601     118.0213
      11     177.0929     141.5409
      12     177.8885     131.5309
      13    -153.8998     121.2197
      14    -146.3247     129.4780
      15    -155.1301     149.7095
      16    -148.5723     131.5558
      17    -161.2736     135.1166
      18    -176.6508     131.6987
      19     -70.4097     116.3146
      20     -61.1107     113.4270
      21     -69.6480     121.3192
      22     -71.0089     118.4098
      23     -88.6545     108.0934
      24     -70.2752     138.5295
      25     -76.1583     136.5199
      26     -82.5337     148.8003
      27     -57.8616     130.6954
      28     -49.4612     146.8583
      29     -68.8908     150.0121
      30     -52.2289     121.2524
      31     -76.0120     122.3766
      32     -56.6630     114.3763
      33     -79.6761     112.4867
      34     -90.3715     124.3817
      35     -89.4185     130.9150
      36    -147.3993     143.8179
      37    -134.3966     157.8714
      38    -153.5079     156.2215
      39     -82.6479     136.1279
      40     -93.6379     139.0294
      41    -144.4303     138.6515
      42     -71.7107     142.2131
      43    -100.7472     145.8725
      44     -96.2708     161.5692
      45     -84.1679     145.6348
      46    -139.1984     144.8185
      47    -130.4429     121.8007
      48    -130.9939     153.2802
      49     -85.2527     140.4167
      50     -92.7160     138.0920
      51     -86.1449     111.0604
      52    -114.4638     104.3539
      53    -104.5629     114.8768
      54     -41.1665      96.6558
      55     -61.2150     124.9990
      56     -51.4631     128.6083
      57     -38.3641     110.4062
      58     -44.5882     122.5086
      59     -59.0809     119.4426
      60     -49.5925     130.4000
      61     -88.3272     140.8106
      62     -63.1075     136.6302
      63     -84.3864     125.1280
      64     -86.9731     148.0386
      65     -63.0663     136.3449
      66     -63.8505     126.5493
      67     -61.3653     115.8354
      68     -53.3191     114.5852
      69     -69.9883     133.4917
      70     -68.0281     125.2320
      71     -72.3103     122.2528
      72     -65.0989     128.6341
      73     -90.1861     147.3871
      74     -71.9779     155.4091
      75     -70.8037     156.1371
      76     -73.4307     170.5234
      77     -82.6508     129.1898
      78    -138.2637     149.5847
      79     -61.3977     146.2485
      80     -64.3263     136.5737
      81    -153.0032     126.5854
      82    -154.2851     145.7779
      83    -102.5691     128.9036
      84     -79.7169     119.6426
      85    -121.3304     147.0500
      86     -56.9727     146.7779
      87     -63.7015     136.5943
      88    -116.7077     153.0368
      89     -64.6867     148.1206
      90     -75.1175     153.8393
      91     -65.3490     147.0759
      92     -91.6467     136.2651
      93     -75.8538     117.9922
      94     -60.0175     135.0048
      95     -50.4264     130.3600
      96     -73.8772     138.9963
      97     -68.3252     129.1936
      98     -68.5798     115.6389
      99     -56.5153     113.4792
     100     -68.2673     125.3854
     101     -74.7328     144.1702
     102     -75.5935     140.4135
     103     -70.7652     141.9925
     104     -58.6396     122.7353
     105     -74.1795     118.4711
     106     -72.2992     128.0946
     107     -71.3542     126.0898
     108     -60.9228     141.6683
     109     -70.9445     131.9178
     110     -77.4187     125.0440
     111     -81.5997     134.6786
     112     -88.3647     159.9799
     113     -77.8649     151.1343
     114     -72.8717     140.9807
     115     -74.1874     146.5005
     116     -69.0998     141.8574
     117     -69.0222     159.5613
     118     -90.0524     140.0032
     119     -82.7113     152.4032
     120     -66.0808     136.5506
     121     -73.2456     159.5651
     122     -71.1268     162.7653
     123     -81.3208     161.8699
     124     -83.5460     162.0969
     125     -61.8011     157.9489
     126     -49.0573     132.6254
     127     -82.6296     149.6920
     128     -72.6207     145.4112
     129     -93.5426     155.3847
     130     -83.7526     156.2207
     131     -66.2006     147.3966
     132     -94.3461     156.8850
     133    -121.8044     156.5243
     134     -89.1375     152.7153
     135     -79.5185     157.0440
     136     -71.3108     157.5126
     137     -59.4029     143.9867
     138     -65.3818     162.0087
     139     -61.9966     163.2496
     140     -76.6047     157.9367
     141     -54.6340     151.4882
     142     -51.6104     137.8612
     143     -60.2269     133.2659
     144     -63.4934     147.4705
     145     -66.5083     121.6222
     146     -59.1338     145.4864
     147     -78.3073     166.4061
     148     -76.5450     157.7559
     149     -75.4308     144.9213
     150     -55.9103     153.2946
     151     -35.5051     130.8145
     152    -100.9696     132.6553
     153     -46.6967     153.4951
     154     -68.9125     149.7300
     155     -87.0873     145.6924
     156     -79.3061     164.3132
     157     -92.9186     145.7216
     158     -71.3695     147.1046
     159     -78.6719     124.1482
     160    -106.0120     147.6853
     161     -90.8403     161.4498
     162     -81.3630     153.7231
     163     -82.0763     153.9016
     164     -73.0391     158.4318
     165     -71.9309     145.6495
     166     -63.2717     154.9042
     167     -73.4180     166.5773
     168     -78.9524     158.5788
     169     -88.0183     155.4039
     170     -60.2696     155.5120
     171     -80.9383     160.1601
     172     -60.9569     162.6448
     173     -60.8482     147.6017
     174     -53.9221     160.7569
     175     -51.6790     157.3732
     176     -60.9271     147.7216
     177     -63.8853     147.1538
     178    -107.8872     157.6963
     179     -63.2222     153.3855
     180     -78.7447     159.4381
     181     -58.0722     131.5964
     182     -74.4027     136.8265
     183     -86.8947     152.2836
     184     -65.0847     159.3545
     185     -78.9483     156.3897
     186     -79.3312     151.1255
     187     -86.2124     161.3760
     188     -77.3608     140.4051
     189     -82.7227     152.7902
     190     -92.1271     102.4590
     191     -71.4068     119.7084
     192     -80.5638     121.4459
     193     -88.3244     145.0966
     194     -55.6962     132.9681
     195     -78.4542     137.1979
     196     -98.3056     120.2547
     197     -52.4202     127.0384
     198     -81.4805     108.5449
     199    -105.9264     111.7874
     200     -66.1386     130.7079
     201     -82.2947     120.1850
     202     -86.7799     130.8835
     203     -71.0233     118.3766
     204     -46.2937     123.8851
     205     -55.8519     129.8071
     206     -53.8682     135.7282
     207     -68.6739     136.0657
     208     -61.4234     113.5367
     209     -77.6967     116.5687
     210     -83.1928     134.5142
     211     -67.8674     141.9638
     212     -69.2640     125.8390
     213    -123.3063     115.7438
     214     -63.4156     119.0352
     215     -99.6343     138.2880
     216    -113.6259     123.7331
     217     -93.1354     146.3823
     218     -67.5260     117.0922
     219     -42.9663     118.1545
     220     -83.8622     121.0629
     221     -71.5924     128.4645
     222     -69.7554     134.3863
     223     -83.6624     117.9993
     224     -80.4920     129.1306
     225     -75.7531     121.9988
     226     -81.1377     152.7135
     227     -73.7454     150.6012
     228     -95.6824     157.9781
     229     -69.3727     153.2615
     230     -79.0349     146.6825
     231     -91.5941     144.6622
     232     -89.8575     148.9536
     233     -76.4381     157.8652
     234     -74.9018     130.6488
     235     -73.1329     137.5203
     236     -56.2454     144.1475
     237    -105.1026     150.1678
     238     -64.6329     166.5390
     239     -76.3513     144.2087
     240     -63.6545     139.1942
     241     -52.6171     137.9659
     242     -66.3602     131.9772
     243     -69.1934     138.4222
     244     -59.6857     111.7680
     245     -53.4500     120.8635
     246     -83.7213     137.9910
     247     -89.0562     131.6451
     248     -78.6692     121.6166
     249     -78.9146     121.8471
     250     -68.7508     123.1369
     251     -85.9171     118.5468
     252     -73.9433     120.9431
     253     -64.1627     126.5644
     254     -70.5301     132.9822
     255     -59.4122     121.5173
     256     -58.5666     139.2963
     257    -111.2884     133.3632
     258     -54.5023     137.1632
     259     -95.8421     127.6861
     260     -63.4791     146.9959
     261     -62.5697     147.1016
     262     -82.0989     153.6533
     263     -73.4008     167.2497
     264     -79.8616     158.8002
     265     -74.5839     160.7371
     266     -62.2948     152.7665
     267     -69.1679     148.6993
     268     -54.8926     142.5648
     269     -75.2969     138.9638
     270     -88.4594     157.2626
     271     -82.3026     142.6964
     272     -85.3360     155.1006
     273    -100.0091     148.7433
     274     -72.4043     158.2125
     275     -55.4283     161.2670
     276     -81.4733     139.8975
     277     -82.6839     142.6600
     278     -69.6032     146.5486
     279     -67.9114     137.5800
     280     -56.0166     112.0297
     281     -55.9079     137.0624
     282     -84.3258     134.2338
     283     -56.9307     109.4385
     284     -60.5717     127.7259
     285     -59.3047     139.6702
     286     -47.2055     131.4594
     287     -71.7642     132.4560
     288     -56.3173     120.6886
     289     -48.1008     121.8330
     290     -48.5384     113.9663
     291     -58.1228     127.4376
     292     -57.9656     123.0275
     293     -58.9778     128.3453
     294     -59.0111     117.6761
     295     -51.3177     115.1297
     296     -67.1712     116.8473
     297     -73.7769     144.2091
     298     -71.0109     136.0092
     299     -56.7941     131.0362
     300     -78.5063     119.5400
     301     -59.3656     124.3892
     302     -50.7149     141.7805
     303     -78.0858     119.2638
     304     -64.8224     151.2015
     305     -53.8519     127.1305
     306     -60.5113     113.8625
     307     -63.1572     112.7898
     308     -65.1010     115.9144
     309     -70.0981     112.7371
     310     -74.4802     144.6048
     311     -72.4166     113.0469
     312     -82.6626     132.5760
     313     -87.9128     140.8995
     314     -68.3985     116.8701
     315     -58.7226     121.1431
     316     -65.2223     126.0433
     317     -59.6350     146.9582
     318     -75.5125     129.9834
     319    -101.7729     147.1958
     320     -68.6271     129.8617
     321     -76.9236     124.9983
     322     -77.0570     138.8393
     323     -81.7599     159.4874
     324     -94.0143     137.8868
     325     -71.8045     132.2484
     326     -56.9034     115.0174
     327     -58.9686     123.4302
     328     -59.7409     127.0106
     329     -63.3095     129.1501
     330     -68.3115     131.2606
     331     -59.2951     115.6391
     332     -60.1984     110.6031
     333     -69.8666     125.6131
     334     -36.0605     117.8111
     335     -94.0783     115.2924
     336     -71.4830     161.4677
     337     -64.6615     149.5998
     338     -59.5810     121.1854
     339     -53.0020     128.1610
     340     -57.4477     155.5179
     341     -58.7065     141.3764
     342     -61.0782     145.0181
     343     -46.5625     133.7138
     344     -59.3167     156.0098
     345     -94.4973     136.5688
     346     -81.3166     132.7308
     347     -88.7574     130.1919
     348    -108.9175     124.6797
     349     -46.6142     137.3800
     350     -63.3457     122.5753
     351     -70.6697     152.2004
     352     -76.0098     154.5261
     353     -83.6807     150.2524
     354     -74.6423     153.3901
     355     -72.3398     153.8278
     356     -44.4764     153.3509
     357     -63.3138     138.8082
     358     -67.0422     113.2022
     359     -48.1545     135.8613
     360     -51.2004     121.7591
     361     -55.0924     113.7062
     362     -41.0976     118.7639
     363     -52.9962     123.0238
     364     -72.9169     137.1384
     365     -47.2721     129.4714
     366     -83.7016     136.7653
     367     -41.4874     108.8480
     368     -68.3330     121.1891
     369     -61.7896     122.7125
     370     -43.1129     115.2528
     371     -60.7140     128.3359
     372     -75.9497     145.7127
     373     -59.7013     115.7933
     374     -62.6516     122.7705
     375     -51.6723     107.9945
     376     -90.2848      98.9378
     377     -78.1237     103.5603
     378     -96.9607     119.2564
     379     -57.0863     132.4828
     380     -87.3374     137.3217
     381     -78.8856     113.7833
     382     -48.6666     106.5167
     383     -57.5770     123.0049
     384     -67.9842     118.1998
     385    -146.6266     100.9980
     386     -70.5110     127.7253
     387     -47.2421     111.4221
     388     -89.1292     112.7388
     389     -81.0122     131.2773
     390     -58.3490     115.5536
     391     -79.7613     116.3859
     392     -71.8791     112.7188
     393     -59.6497     120.9849
     394     -72.6209     128.7752
     395     -71.2165     116.7698
     396     -56.0141     110.7297
     397     -62.2396     124.3955
     398     -56.7829     139.4789
     399     -86.7461     147.7187
     400     -91.1888     167.8265
     401     -57.3481     129.0657
     402     -93.5961     132.8487
     403     -78.1017     156.8911
     404     -59.5471     139.3005
     405     -63.2245     139.2278
     406     -73.9998     126.8065
     407     -47.7725     131.4324
     408     -71.3230     146.9410
     409     -56.7045     111.1831
     410     -78.8718     130.1491
     411     -56.1525     114.2654
     412     -51.8379     140.0263
     413     -69.7306     127.0299
     414     -80.0290     113.2318
     415     -48.2519     121.1074
     416     -58.9484     124.4162
     417     -83.6174     113.5848
     418    -100.0407     137.2547
     419     -77.9333     140.7975
     420     -90.5959     154.0584
     421     -94.8533     126.8854
     422     -68.8644     111.7769
     423    -100.0239      97.1063
     424    -106.8120     105.3952
     425     -73.2512     128.5613
     426     -83.5579     116.9152
     427     -73.9908     127.0523
     428     -69.6111     128.9924
     429     -67.1140     114.9384
     430     -72.5602     130.4233
     431     -60.9208     148.5444
     432     -58.1836     127.2287
     433     -65.3649     132.9432
     434     -72.5548     136.8868
     435     -57.6149     125.4673
     436     -71.4679     122.1072
     437     -67.5465     121.4317
     438     -66.4071     122.1814
     439     -68.7177     128.1943
     440     -70.8425     138.2406
     441     -69.8891     119.9599
     442     -64.6037     151.6183
     443     -78.8951     165.0635
     444     -99.6832     152.8558
     445     -93.0053     139.8541
     446     -86.3175     150.3771
     447     -78.3117     125.5839
     448     -59.2694     123.7256
     449     -80.5506     132.0176
     450     -88.9595     137.8468
     451     -69.5938     145.0667
     452    -126.2352     150.8216
     453     -66.7702     159.9688
     454     -82.2068     140.9088
     455     -91.0060     145.2402
     456     -88.0141     147.2054
     457    -169.3112     131.3842
     458     -57.0718     158.9453
     459     -85.8670     139.7181
     460     -87.7930     126.6070
     461     -80.0001     146.8295
     462     -98.6324     145.0831
     463     -69.7585     153.6236
     464     -83.9508     167.1936
     465     -85.4157     163.7077
     466     -79.7279     156.5572
     467     -75.8703     145.1475
     468    -159.4792     146.8779
     469     -61.7087     141.3568
     470    -102.1429     134.9199
     471     -80.4721     154.5625
     472     -60.9426     142.3706
     473    -129.6459     148.9348
     474    -165.1173     143.5994
     475     -61.7874     162.8320
     476     -70.1218     150.6774
     477     -80.6523     150.1700
     478    -107.9216     151.3088
     479    -101.8249     147.4768
     480     -87.0058     148.4727
     481     -69.0605     162.9310
     482     -65.7574     138.4108
     483    -110.4297     159.5192
     484     -83.0255     153.8516
     485     -86.7899     156.8697
     486    -113.5978     151.5771
     487     -77.1240     142.0446
     488     -79.2356     152.2008
     489    -146.6350     162.4160
     490     -81.8470     154.2616
     491     -87.5428     166.3870
     492     -84.5475     164.2595
     493     -60.2453     144.7161
     494     -72.1578     150.3854
     495     -90.7789     159.8450
     496    -109.5679     155.4484
     497     -64.0406     151.5849
     498    -103.6886     159.9158
     499     -59.1961     153.2603
     500     -80.8408     163.1325
     501     -83.7091     153.9370
     502    -138.1020     142.6127
     503    -155.7258     160.2778
     504    -176.9126     156.7403
     505    -167.4122     159.7177
     506    -120.3980     167.8692
     507    -173.5302     162.6858
     508    -108.3362     158.0514
     509    -157.3220     164.5431
     510    -124.2366     166.7074
     511     -65.2808     167.9550
     512     -85.9202     153.3051
     513    -123.0680     157.7474
     514    -102.1234     169.6789
     515     -99.6011     175.2062
     516    -105.1791     154.1928
     517     -91.1735     137.4704
     518     -84.1649     168.8618
     519    -109.3448     163.0386
     520     -78.3097     143.8237
     521     -70.1358     163.2511
     522     -69.3044     151.1690
     523    -111.9350     146.7241
     524    -103.9308     101.3100
     525     -95.7038     100.9517
     526    -118.1603      93.9621
     527    -132.6267     100.8867
     528    -103.7823     100.9673
     529    -115.8846      95.4057
     530    -123.6789     102.5943
     531    -125.3122      97.0944
     532    -101.0083      97.1198
     533    -122.4983     105.0367
     534    -119.5820     144.0463
     535     -67.0944     107.7363
     536    -103.9036     134.0487
     537    -131.4397     150.8103
     538     -83.0254     116.6578
     539     -88.5397     121.9343
     540    -110.2499     132.6200
     541     -75.1468     126.5667
     542    -104.3724     148.3551
     543     -93.7338     132.5922
     544    -100.5435     141.1081
     545     -88.1410     141.9931
     546     -75.2439     156.5151
     547    -106.5114     133.6808
     548     -84.0617     138.8495
     549    -110.9582     152.8919
     550     -80.7383     144.9588
     551     -67.4782     142.3130
     552     -79.4210     132.6012
     553     -83.1510     145.5648
     554     -75.9694     147.1552
     555     -84.2360     144.8141
     556    -159.2037     146.6804
     557    -156.5048     150.2095
     558    -153.7866     143.9464
     559    -132.3463     144.3521
     560    -162.1229     144.2186
     561    -126.5819     145.1041
     562    -147.3750     142.0630
     563    -130.7278     140.5511
     564    -123.2265     143.6907
     565    -145.7714     149.7877
     566    -111.7760     159.6261
     567    -130.2214     156.4321
     568    -127.6751     133.8468
     569     -87.1713     146.7101
     570     -52.6191     149.5306
     571     -70.8248     148.8820
     572     -80.5942     142.2799
     573     -84.4042     141.3785
     574     -70.6503     118.3362
     575     -75.8173     106.8753
     576     -87.5074     130.6093
     577     -74.0104     115.6277
     578     -87.0155     117.8695
     579     -77.4761     121.3185
     580     -61.7761     127.5222
     581     -75.2778     117.7130
     582     -90.9915     134.6531
     583     -62.5829     131.4454
     584    -100.7637     123.6792
     585     -64.8223     132.7595
     586     -66.6072     135.0711
     587     -72.0482     135.8171
     588     -57.4326     118.5800
     589     -82.2006     127.6290
     590     -72.6710     126.8761
