#Frame           phi1         psi1
       1    -107.0675     119.0913
       2     -84.0431     103.8489
       3     -85.8782     125.0369
       4     -81.2255     122.6688
       5     -94.8062     130.9995
       6     -97.5723     112.0643
       7     -82.2358     136.9283
       8     -74.9377     126.9914
       9     -96.5149      83.5446
      10    -104.5694      96.4375
      11     -97.2500     129.8505
      12     -80.4596     140.5924
      13     -74.1020     130.5844
      14     -82.1817     143.6461
      15    -106.9314     117.2156
      16    -104.5106     127.0626
      17     -91.0410     104.1939
      18    -146.4425     132.4885
      19    -142.7624     142.8044
      20    -148.1695     109.9634
      21     -87.8476     114.9431
      22    -124.3668     129.6785
      23    -137.2834     115.1552
      24    -154.6074     129.3987
      25    -104.6242     136.6388
      26    -151.3655     137.7921
      27    -151.6687     127.6433
      28    -156.8215     141.2706
      29     -96.5912     145.2089
      30     -85.9931     144.0041
      31     -68.7588     162.5141
      32     -85.1875     134.0022
      33     -73.9302     164.8188
      34     -76.3135     146.5887
      35     -56.7426     146.1051
      36     -83.5962     152.4472
      37     -92.4327     145.8516
      38     -84.9386     134.1619
      39     -86.5736     126.3288
      40     -94.4911      96.1098
      41    -103.1328     120.7193
      42     -71.8401     136.7346
      43     -89.5238     129.8397
      44     -73.5964     139.7435
      45     -96.7148     118.1627
      46    -104.8869     138.1387
      47    -109.8070     149.3055
      48     -83.0917     138.6497
      49     -97.7743     132.9947
      50    -102.1299     122.5013
      51     -99.7487     129.7326
      52     -77.2742     133.4586
      53     -97.9912     101.9825
      54    -117.5730     143.0600
      55     -80.7360     148.7252
      56     -77.1820     144.1262
      57    -105.5368     154.8559
      58    -103.0111     142.8474
      59     -70.6330     140.7174
      60    -131.7041     143.2872
      61    -109.3903     137.5845
      62     -72.2636     151.7985
      63     -88.0534     139.8270
      64    -110.9266     152.4225
      65     -95.9360     146.5192
      66     -85.6483     141.9692
      67     -71.0980     130.5282
      68     -64.2523     149.2636
      69     -79.5045     128.9268
      70     -89.3890     131.5582
      71     -62.8129     142.5470
      72     -80.4751     136.9600
      73     -56.4951     135.1257
      74     -98.0541     132.7102
      75    -105.3476     145.5380
      76     -79.5865     153.4612
      77     -68.8173     120.5374
      78     -65.9515     138.7760
      79     -85.8994     134.8653
      80     -84.6762     144.0326
      81     -63.6108     127.4295
      82     -80.3504     146.6363
      83     -61.2638     146.9588
      84     -76.9522     150.9547
      85    -118.0343     140.5457
      86     -80.7680     128.6652
      87     -65.1874     149.8902
      88     -50.8052     151.0242
      89     -73.9451     144.0994
      90     -78.3541     140.9991
      91     -82.4607     130.2436
      92     -89.5549     135.5844
      93     -84.0229     148.7219
      94     -91.6570     136.8566
      95     -71.9211     152.5165
      96     -88.8654     140.2144
      97     -70.5660     153.2849
      98     -82.7344     142.2268
      99     -60.7542     153.2906
     100     -81.1946     148.8880
     101    -109.8234     139.1146
     102     -85.9994     141.2347
     103     -66.6799     127.2522
     104     -69.5362     131.3730
     105     -77.9753     143.7876
     106     -85.3415     165.0554
     107     -95.1130     125.9087
     108     -81.2674     164.7865
     109     -80.9385     144.7122
     110     -72.6978     145.4976
     111     -83.0941     137.3261
     112    -119.4819     136.2384
     113     -72.0050     114.1434
     114    -124.7794     117.3698
     115    -108.1274     111.5495
     116    -114.9980     129.4716
     117     -99.9632     112.5784
     118     -98.3277     127.0060
     119    -104.2439     119.9473
     120     -80.0710     131.8132
     121     -81.3270     125.8291
     122     -94.1360      93.4677
     123     -72.2811      98.6747
     124     -80.3362      83.2375
     125     -83.3808      96.9443
     126     -91.7447     108.3857
     127     -82.7583      98.0793
     128     -77.3580     135.8142
     129    -123.2249      75.6664
     130     -76.3785      73.7020
     131     -77.8035      79.9410
     132     -88.5930      87.6867
     133     -85.1209     113.0915
     134     -79.0857      98.6107
     135     -71.0732      78.2085
     136     -76.2316      66.3880
     137     -86.0322      68.1253
     138     -81.1410      92.6272
     139     -92.5091     109.1160
     140     -79.4425      85.4788
     141     -85.2995      88.5081
     142     -79.9884      71.7641
     143     -85.4058      92.2975
     144    -112.1631     122.2466
     145    -113.0658     104.2302
     146    -131.6386      76.9854
     147    -149.5292     144.5220
     148    -108.6999     158.6523
     149    -102.5036     148.3526
     150     -80.4890     146.1370
     151    -113.4480     155.6566
     152    -105.0632     157.7579
     153    -107.7234     153.9488
     154    -118.8402     174.5417
     155    -135.8059     130.0354
     156    -135.8820     136.2588
     157    -141.3152     156.2000
     158    -145.0407     165.7884
     159    -130.7482     169.3898
     160    -152.2370     155.4517
     161    -138.4761     141.7277
     162    -163.2021     156.5860
     163    -141.3393     130.1554
     164    -145.6036     153.0411
     165    -152.5496     156.2687
     166    -139.6241     119.8024
     167    -142.6222     139.6691
     168    -149.2216     151.0117
     169    -131.8106     146.3222
     170    -138.9520     154.5846
     171    -150.5008     138.8288
     172    -158.7755     165.1781
     173    -137.9535     150.6695
     174    -143.3783     145.5874
     175    -149.5137     142.1580
     176    -145.3449     157.4258
     177    -141.1064     145.0738
     178    -132.2533     163.7176
     179    -145.1720     148.8337
     180    -156.0312     165.0615
     181    -129.1521    -178.3877
     182    -154.2816     164.9751
     183    -152.1866     156.5185
     184    -135.9885     166.8545
     185    -133.8874     163.1614
     186    -128.1717     118.6069
     187    -129.5603     142.7224
     188    -140.1294     127.4990
     189    -140.4969     162.9043
     190    -137.4361     138.3136
     191     -90.4424     130.8846
     192    -107.0398     133.0148
     193    -150.4006     129.1538
     194     -92.4270     129.0659
     195    -104.1517     122.0702
     196    -132.5781     106.9903
     197    -137.8774     133.4329
     198    -128.5897     140.4426
     199    -119.2158     152.3877
     200    -109.1232     103.5107
     201    -120.5424     163.3867
     202    -119.8016     121.5440
     203    -126.0684     134.7159
     204     -65.5884     155.9356
     205    -105.9162     129.8193
     206    -118.5835     131.4985
     207    -156.2760     139.6611
     208    -159.0964     131.7711
     209    -137.2502    -171.6085
     210    -161.7607     168.8176
     211    -157.0711     127.2908
     212    -164.1332     151.2658
     213    -157.5091     150.4256
     214    -125.9293     155.8641
     215    -157.9144     140.4629
     216    -115.1207     165.1572
     217    -164.5006     145.9915
     218    -143.9124     147.2692
     219    -119.2821     126.5226
     220    -122.9796     135.5040
     221    -121.5511     129.7830
     222    -165.7280     123.9802
     223    -129.4331      64.3774
     224    -106.2210     130.9060
     225    -103.3685     143.7583
     226    -153.3363     155.3304
     227    -149.4897     130.3504
     228     -97.7089     132.1243
     229    -158.2321     128.2392
     230    -162.1488      90.2658
     231    -169.8798     117.8730
     232    -158.9627     105.9463
     233    -161.4195     112.4315
     234    -154.7468      94.1323
     235    -139.1019     139.2239
     236    -178.0984     110.7123
     237    -160.9511     146.5770
     238    -112.9673      96.4911
     239     175.3437     114.3653
     240    -169.0928      93.6325
     241    -153.9175     131.2026
     242    -149.3274     109.1407
     243    -144.4606     108.6227
     244    -144.1935     109.1780
     245    -158.4871     113.4054
     246    -141.5010     108.2113
     247    -173.0176     104.8464
     248    -122.8262     100.0139
     249    -141.4464     114.6327
     250    -138.8762     113.7379
     251    -155.3163     109.4890
     252    -123.1628     118.3451
     253    -149.0834     125.5689
     254    -144.8951     144.5975
     255    -161.3457     118.0961
     256    -156.4431     115.0095
     257    -144.4398     125.5680
     258    -160.1401     132.2606
     259    -137.9460     122.9931
     260    -167.2731     130.8277
     261    -151.5664     131.9805
     262    -146.1060     110.4360
     263    -131.7470     111.8897
     264    -137.1494     140.8715
     265    -114.6150     105.8381
     266    -149.3993     141.5886
     267    -151.7921     138.0194
     268    -160.0365     120.8426
     269    -137.8150     131.2365
     270    -150.0502     118.8730
     271    -145.0121     123.1247
     272    -125.2646     127.9178
     273    -140.7982     131.2413
     274    -163.5538     140.7497
     275    -115.0025     146.2267
     276    -148.8064     107.6234
     277    -176.1798     123.4341
     278    -168.2875      95.7653
     279    -153.2439     116.4697
     280    -144.8433      73.0105
     281    -106.6587     134.0945
     282    -150.8335     144.3880
     283    -156.8539     110.1555
     284    -145.1849     117.4192
     285    -150.8650     135.3567
     286    -155.8341     123.9995
     287    -148.6460     137.9106
     288    -120.5383     138.9638
     289    -162.3363     127.3657
     290    -154.3869     142.2540
     291    -148.6593     109.9474
     292    -155.9892     116.3053
     293     -77.8770     140.0365
     294    -129.2714     131.6710
     295    -109.1523     134.6278
     296     -61.6719     147.3825
     297     -73.3012     144.3593
     298    -111.7494     126.3193
     299     -77.3247      83.0198
     300     -80.7175      65.5073
     301     -80.8812      62.0723
     302     -91.3616     112.0396
     303    -146.9221     149.0892
     304    -134.7283     139.3178
     305     -90.4540     142.1900
     306    -123.1202     168.2808
     307    -127.8614     133.8545
     308    -158.5619     152.3013
     309    -121.1945     136.0999
     310    -105.9741     138.3812
