#Frame           phi2         psi2
       1      23.1864     -62.2773
       2      13.3911     -68.4182
       3      36.7805     -86.2843
       4      51.4926     -72.7172
       5      57.0429     -76.6057
       6      21.4989     -67.2094
       7      48.8120     -79.1840
       8      29.4811     -66.3377
       9      41.0300     -71.1846
      10      43.0407     -91.0229
      11      42.8835     -95.9464
      12      51.0933     -81.9907
      13      17.6825     -68.7211
      14      28.6531     -62.3393
      15      38.5673     -81.8077
      16      55.2898    -107.2797
      17      60.0419    -115.4743
      18      48.7715     -87.4681
      19      44.3511    -108.7661
      20      50.0279    -127.8181
      21      56.5898    -104.4683
      22      41.2967     -94.6461
      23      60.4167     -75.0680
      24      62.0014     -91.0812
      25      60.0020     -83.0692
      26      66.2325     -95.5813
      27      47.5715     -86.1053
      28      45.0024     -90.9052
      29      54.3362    -101.9814
      30      59.7511     -98.0481
      31      70.0813     -82.5805
      32      65.2207     -69.4249
      33      66.1197     -74.7814
      34      72.8187     -87.4699
      35      50.3010     -85.0154
      36      53.1904    -113.7650
      37      62.1895    -122.0857
      38      72.3438     -93.2604
      39      52.3461    -103.5592
      40      59.6115    -111.0889
      41      58.1178    -105.7914
      42      59.3307    -141.0989
      43      52.9866    -108.2538
      44      62.6569    -102.8049
      45      62.0433    -109.5137
      46      48.0953    -101.6804
      47      72.3568     -91.3458
      48      60.6166     -93.1858
      49      68.5369     -94.1419
      50      52.9179    -121.4066
      51      60.8849     -74.5002
      52      63.1679     -85.3682
      53      51.0081    -106.9928
      54      50.3713     -98.0944
      55      70.4243     -84.0500
      56      55.4717    -112.3813
      57      56.1067     -98.0393
      58      42.6302     -88.3234
      59      65.1568     -80.6558
      60      60.0377     -77.4087
      61      55.5750     -87.4794
      62      57.0872    -116.3536
      63      63.5358     -98.8031
      64      63.4434     -64.0873
      65      57.7169     -78.8406
      66      61.6712    -100.1663
      67      63.5100     -86.1475
      68      47.1472    -105.9481
      69      75.8590     -99.0285
      70      63.6076     -73.5559
      71      61.2178    -101.7044
      72      60.2307    -103.4267
      73      58.7425     -81.2144
      74      54.9239     -87.3713
      75      52.4164    -110.7941
      76      56.0838    -102.6423
      77      61.6432    -107.0251
      78      62.9998     -94.8386
      79      56.7683    -105.7061
      80      58.1432     -97.9561
      81      62.7200     -81.8388
      82      51.8456     -97.1306
      83      64.2443     -83.6865
      84      74.3438    -100.4315
      85      63.5703     -80.6660
      86      23.6641     -77.9079
      87      58.3027     -82.0277
      88      55.1776     -72.7899
      89      58.2772     -82.8658
      90      51.8853     -97.4363
      91      60.3283    -106.7357
      92      53.9436    -105.5780
      93      59.6472     -91.8480
      94      62.5400    -114.9133
      95      42.5508    -100.2910
      96      51.7912    -116.6215
      97      61.1045    -119.0402
      98      46.9870    -106.0464
      99      62.8854     -89.9754
     100      65.3535     -93.6526
     101      60.1466    -105.1583
     102      58.6090    -117.9931
     103      50.1306    -106.0017
     104      68.9742     -81.1288
     105      59.2633    -113.1089
     106      52.7259     -76.2194
     107      52.3803    -112.4427
     108      37.9296     -98.8323
     109      66.9388    -106.1182
     110      65.1456    -107.2993
     111      61.6437     -95.7383
     112      72.7915     -95.7469
     113      50.5682    -118.7181
     114      64.1689    -113.7213
     115      40.0563     -98.9639
     116      56.4441    -102.3103
     117      57.2138    -101.2211
     118      53.0003     -84.8193
     119      58.5042    -115.5035
     120      56.5302    -125.9290
     121      48.7533    -122.3136
     122      47.9447    -115.7816
     123      62.0323    -101.5909
     124      44.6853    -113.0943
     125      62.7622    -116.5878
     126      51.4350    -106.3690
     127      57.7266    -107.7986
     128      55.1943    -116.2174
     129      54.6299    -107.8111
     130      65.9189    -111.6442
     131      58.4441    -111.7581
     132      51.1686    -126.6549
     133      55.4176    -125.0052
     134      52.5521    -126.1080
     135      58.4144    -131.2039
     136      64.3688    -117.8354
     137      55.4492    -115.3509
     138      46.3844    -125.2276
     139      49.1651    -138.2881
     140      47.7276    -136.1168
     141      54.1592    -137.7432
     142      51.4899    -124.5633
     143      61.9947    -142.2225
     144      55.0847    -108.8619
     145      50.5665     -99.2059
     146      65.1607     -96.0402
     147      66.8266    -103.6018
     148      55.7801    -105.4177
     149      63.4463     -95.4269
     150      58.3810    -117.4357
     151      68.4180    -116.2026
     152      60.4602    -133.0340
     153      57.0640    -113.0658
     154      51.6082    -108.0475
     155      58.3187    -129.4172
     156      59.0661     -90.5180
     157      52.1084    -109.9801
     158      52.7078     -96.1567
     159      62.5244    -104.7186
     160      69.7323     -81.9561
     161      50.2461     -84.9593
     162      61.5448     -91.3242
     163      53.8003     -84.7109
     164      54.9633    -105.7724
     165      56.2905    -127.1021
     166      58.5036    -113.6074
     167      46.5780    -110.3765
     168      61.6704    -117.6238
     169      53.1271    -117.7198
     170      51.8749    -111.0940
     171      56.0462    -105.5293
     172      52.2110     -82.0892
     173      58.2478     -90.0770
     174      68.7585     -81.8214
     175      53.4886    -112.7753
     176      42.8725    -113.6139
     177      51.1536     -96.4167
     178      47.6714    -116.5485
     179      53.9215    -114.4228
     180      29.4876     -67.7456
     181      56.2515     -87.2645
     182      53.4208    -112.4839
     183      59.5593    -124.5503
     184      60.7500    -111.5257
     185      58.1893    -100.6833
     186      54.9171    -106.9776
     187      55.8996    -124.6120
     188      60.2788    -110.6467
     189      36.8981     -85.6087
     190      62.1729    -111.0852
     191      51.5092    -113.5515
     192      72.4923    -114.5459
     193      85.9729    -109.4208
     194      33.0952    -114.5115
     195      34.1032    -127.3937
     196      50.7138    -121.7732
     197      50.1504    -127.4976
     198      55.2145    -107.3951
     199      58.6409    -101.0549
     200      69.1356     -75.7653
     201      52.8294    -119.4309
     202      57.7400    -108.4822
     203      65.6095     -89.1341
     204      49.9796    -111.7289
     205      49.5088     -92.6147
     206      63.8936    -117.8837
     207      48.9202    -114.1839
     208      64.1006    -111.3278
     209      47.9322    -101.6334
     210      47.5894    -110.6576
     211      65.1345     -70.0835
     212      57.8498    -104.5656
     213      58.5025     -69.7905
     214      67.1484     -55.4264
     215      63.8905     -86.2928
     216      57.5770    -123.1665
     217      56.3213    -141.5972
     218      59.5583    -134.9989
     219      74.7254    -161.4947
     220      52.9570    -107.4733
     221      57.5234     -99.4239
     222      67.1316    -106.0905
     223      51.9529    -110.2954
     224      61.7431    -113.1418
     225      50.2905    -139.7462
     226      52.8353    -146.2594
     227      74.4854    -159.3998
     228      73.0090    -157.6812
     229      54.4988    -161.1188
     230      66.0769    -141.0176
     231      53.2236    -136.7251
     232      53.6821    -115.4893
     233      58.2518    -123.5650
     234      57.6021    -101.2236
     235      69.7047     -95.7361
     236      68.3202     -86.4793
     237      59.9285     -79.9149
     238      59.1086    -148.3425
     239      61.7796    -166.8577
     240      52.7803    -157.4838
     241      52.5891    -140.3951
     242      63.8838    -153.9328
     243      50.2736    -132.6491
     244      47.6222    -147.4569
     245      53.4239    -129.3154
     246      60.4415    -100.6471
     247      57.9257    -124.6739
     248      55.4142    -126.8033
     249      61.7145     -96.0854
     250      63.4991    -121.6480
     251      61.2145    -152.8366
     252      66.7687    -132.4213
     253      59.2271    -155.3140
     254      65.8009    -176.9887
     255      49.6434    -164.4077
     256      57.5396    -133.5537
     257      52.2553    -122.6081
     258      61.8282    -173.3738
     259      58.4238    -138.3391
     260      58.0787    -124.9525
     261      53.0455    -111.9688
     262      76.6078     -84.6052
     263      60.4959    -134.5107
     264      62.0078    -132.1670
     265      61.1705     -89.2330
     266      55.7333    -137.9798
     267      65.7339    -172.0631
     268      78.5605     169.9912
     269      63.3710    -167.4921
     270      47.9915    -156.7469
     271      63.9045    -151.1260
     272      51.7839    -155.9837
     273      59.1277     -96.4401
     274      54.9413    -157.9405
     275      63.4414    -161.3643
     276      60.2194    -177.2048
     277      53.4742    -153.6825
     278      75.4228    -164.4247
     279      49.6595    -156.9293
     280      57.9476    -124.4878
     281      61.3508    -142.7422
     282      61.9183    -164.4232
     283      57.0901    -147.7556
     284      55.7204    -158.3054
     285      46.4908    -159.6356
     286      58.9258    -155.2153
     287      59.6501    -113.8314
     288      51.2512    -136.4290
     289      61.5536    -145.0090
     290      54.9502    -160.7056
     291      80.6413    -149.3715
     292      56.7926    -123.5270
     293      59.0932    -130.1332
     294      55.6171    -104.5565
     295      44.4524    -144.0033
     296      42.1854    -114.1494
     297      62.4237    -121.1462
     298      31.5127    -117.2019
     299      41.4272    -108.1190
     300      57.8410    -120.8737
     301      57.3167    -115.0954
     302      60.7528    -130.1166
     303      61.1170    -120.3503
     304      50.4292    -116.2437
     305      57.9179     -93.6372
